Timestamp;atm_pm_1_0;atm_pm_10_0;atm_pm_2_5;co2;delta;hum;ma;temp
2025-11-09 09:33:28;0;0;0;403;nan;;0.0;
2025-11-09 09:33:38;0;0;0;401;nan;;0.0;
2025-11-09 09:33:48;0;0;0;402;nan;;0.0;
2025-11-09 09:33:58;0;0;0;401;nan;;0.0;
2025-11-09 09:34:08;0;0;0;401;nan;;0.0;
2025-11-09 09:34:18;0;0;0;404;nan;;0.0;
2025-11-09 09:34:28;0;0;0;403;nan;;0.0;
2025-11-09 09:34:38;0;0;0;403;nan;;0.0;
2025-11-09 09:34:48;0;0;0;404;nan;;0.0;
2025-11-09 09:34:58;0;0;0;403;nan;;0.0;
2025-11-09 09:35:09;0;0;0;400;nan;;0.0;
2025-11-09 09:35:19;0;0;0;402;nan;;0.0;
2025-11-09 09:35:29;0;1;1;400;9.0;;0.1;
2025-11-09 09:35:39;0;0;0;401;-1.0;;0.1;
2025-11-09 09:35:49;0;0;0;401;-1.0;;0.1;
2025-11-09 09:35:59;0;0;0;403;-1.0;;0.1;
2025-11-09 09:36:09;0;0;0;404;-1.0;;0.1;
2025-11-09 09:36:19;0;0;0;403;-1.0;;0.1;
2025-11-09 09:36:29;0;0;0;403;-1.0;;0.1;
2025-11-09 09:36:40;0;0;0;404;-1.0;;0.1;
2025-11-09 09:36:50;0;0;0;401;-1.0;;0.1;
2025-11-09 09:37:00;0;0;0;401;-1.0;;0.1;
2025-11-09 09:37:10;0;0;0;400;nan;;0.0;
2025-11-09 09:37:20;0;0;0;401;nan;;0.0;
2025-11-09 09:37:30;0;0;0;400;nan;;0.0;
2025-11-09 09:37:40;0;0;0;403;nan;;0.0;
2025-11-09 09:37:50;0;0;0;404;nan;;0.0;
2025-11-09 09:38:00;0;0;0;400;nan;;0.0;
2025-11-09 09:38:11;0;0;0;402;nan;;0.0;
2025-11-09 09:38:21;0;0;0;403;nan;;0.0;
2025-11-09 09:38:31;0;0;0;401;nan;;0.0;
2025-11-09 09:38:41;0;0;0;400;nan;;0.0;
2025-11-09 09:38:51;0;0;0;403;nan;;0.0;
2025-11-09 09:39:01;0;0;0;400;nan;;0.0;
2025-11-09 09:39:11;0;0;0;403;nan;;0.0;
2025-11-09 09:39:21;0;0;0;401;nan;;0.0;
2025-11-09 09:39:31;0;0;0;404;nan;;0.0;
2025-11-09 09:39:42;0;0;0;404;nan;;0.0;
2025-11-09 09:39:52;0;0;0;401;nan;;0.0;
2025-11-09 09:40:02;0;1;0;403;nan;;0.0;
2025-11-09 09:40:12;0;0;0;404;nan;;0.0;
2025-11-09 09:40:22;0;0;0;400;nan;;0.0;
2025-11-09 09:40:32;0;0;0;400;nan;;0.0;
2025-11-09 09:40:42;0;0;0;400;nan;;0.0;
2025-11-09 09:40:52;0;0;0;403;nan;;0.0;
2025-11-09 09:41:02;0;0;0;400;nan;;0.0;
2025-11-09 09:41:13;0;0;0;402;nan;;0.0;
2025-11-09 09:41:23;0;0;0;401;nan;;0.0;
2025-11-09 09:41:33;0;0;0;400;nan;;0.0;
2025-11-09 09:41:43;0;0;0;403;nan;;0.0;
2025-11-09 09:41:53;0;0;0;403;nan;;0.0;
2025-11-09 09:42:03;0;0;0;404;nan;;0.0;
2025-11-09 09:42:13;0;0;0;401;nan;;0.0;
2025-11-09 09:42:23;0;0;0;401;nan;;0.0;
2025-11-09 09:42:33;0;0;0;404;nan;;0.0;
2025-11-09 09:42:44;0;0;0;404;nan;;0.0;
2025-11-09 09:42:54;0;0;0;400;nan;;0.0;
2025-11-09 09:43:04;0;0;0;400;nan;;0.0;
2025-11-09 09:43:14;0;0;0;401;nan;;0.0;
2025-11-09 09:43:24;0;0;0;402;nan;;0.0;
2025-11-09 09:43:34;0;0;0;401;nan;;0.0;
2025-11-09 09:43:44;0;0;0;403;nan;;0.0;
2025-11-09 09:43:54;0;0;0;404;nan;;0.0;
2025-11-09 09:44:04;0;0;0;402;nan;;0.0;
2025-11-09 09:44:14;0;0;0;401;nan;;0.0;
2025-11-09 09:44:25;0;0;0;400;nan;;0.0;
2025-11-09 09:44:35;0;0;0;403;nan;;0.0;
2025-11-09 09:44:45;0;0;0;404;nan;;0.0;
2025-11-09 09:44:55;0;0;0;400;nan;;0.0;
2025-11-09 09:45:05;0;0;0;401;nan;;0.0;
2025-11-09 09:45:15;0;0;0;403;nan;;0.0;
2025-11-09 09:45:25;0;0;0;403;nan;;0.0;
2025-11-09 09:45:35;0;0;0;404;nan;;0.0;
2025-11-09 09:45:45;0;0;0;403;nan;;0.0;
2025-11-09 09:45:56;0;0;0;404;nan;;0.0;
2025-11-09 09:46:06;0;0;0;404;nan;;0.0;
2025-11-09 09:46:16;0;0;0;404;nan;;0.0;
2025-11-09 09:46:26;0;0;0;400;nan;;0.0;
2025-11-09 09:46:36;0;0;0;401;nan;;0.0;
2025-11-09 09:46:46;0;0;0;403;nan;;0.0;
2025-11-09 09:46:56;0;0;0;401;nan;;0.0;
2025-11-09 09:47:06;0;0;0;400;nan;;0.0;
2025-11-09 09:47:16;0;0;0;400;nan;;0.0;
2025-11-09 09:47:27;0;0;0;403;nan;;0.0;
2025-11-09 09:47:37;0;0;0;402;nan;;0.0;
2025-11-09 09:47:47;0;0;0;401;nan;;0.0;
2025-11-09 09:47:57;0;0;0;403;nan;;0.0;
2025-11-09 09:48:07;0;0;0;401;nan;;0.0;
2025-11-09 09:48:17;0;0;0;402;nan;;0.0;
2025-11-09 09:48:27;0;0;0;402;nan;;0.0;
2025-11-09 09:48:37;0;0;0;404;nan;;0.0;
2025-11-09 09:48:48;0;0;0;403;nan;;0.0;
2025-11-09 09:48:58;0;0;0;401;nan;;0.0;
2025-11-09 09:49:08;0;1;0;404;nan;;0.0;
2025-11-09 09:49:18;0;0;0;402;nan;;0.0;
2025-11-09 09:49:28;0;0;0;402;nan;;0.0;
2025-11-09 09:49:38;0;0;0;400;nan;;0.0;
2025-11-09 09:49:48;0;0;0;400;nan;;0.0;
2025-11-09 09:49:58;0;0;0;401;nan;;0.0;
2025-11-09 09:50:08;0;0;0;401;nan;;0.0;
2025-11-09 09:50:18;0;0;0;400;nan;;0.0;
2025-11-09 09:50:29;0;1;0;400;nan;;0.0;
2025-11-09 09:50:39;0;0;0;403;nan;;0.0;
2025-11-09 09:50:49;0;0;0;404;nan;;0.0;
2025-11-09 09:50:59;0;0;0;403;nan;;0.0;
2025-11-09 09:51:09;0;0;0;400;nan;;0.0;
2025-11-09 09:51:19;0;0;0;404;nan;;0.0;
2025-11-09 09:51:29;0;0;0;403;nan;;0.0;
2025-11-09 09:51:39;0;0;0;400;nan;;0.0;
2025-11-09 09:51:49;0;0;0;403;nan;;0.0;
2025-11-09 09:52:00;0;0;0;402;nan;;0.0;
2025-11-09 09:52:10;0;0;0;400;nan;;0.0;
2025-11-09 09:52:20;0;0;0;404;nan;;0.0;
2025-11-09 09:52:30;0;0;0;400;nan;;0.0;
2025-11-09 09:52:40;0;0;0;401;nan;;0.0;
2025-11-09 09:52:50;0;0;0;404;nan;;0.0;
2025-11-09 09:53:00;0;0;0;403;nan;;0.0;
2025-11-09 09:53:10;0;0;0;404;nan;;0.0;
2025-11-09 09:53:20;0;0;0;402;nan;;0.0;
2025-11-09 09:53:31;0;0;0;401;nan;;0.0;
2025-11-09 09:53:41;0;0;0;400;nan;;0.0;
2025-11-09 09:53:51;0;0;0;400;nan;;0.0;
2025-11-09 09:54:01;0;0;0;404;nan;;0.0;
2025-11-09 09:54:11;0;0;0;403;nan;;0.0;
2025-11-09 09:54:21;0;0;0;402;nan;;0.0;
2025-11-09 09:54:31;0;0;0;401;nan;;0.0;
2025-11-09 09:54:41;0;0;0;401;nan;;0.0;
2025-11-09 09:54:51;0;0;0;403;nan;;0.0;
2025-11-09 09:55:01;0;0;0;404;nan;;0.0;
2025-11-09 09:55:12;0;0;0;404;nan;;0.0;
2025-11-09 09:55:22;0;0;0;402;nan;;0.0;
2025-11-09 09:55:32;0;0;0;404;nan;;0.0;
2025-11-09 09:55:42;0;0;0;403;nan;;0.0;
2025-11-09 09:55:52;0;0;0;403;nan;;0.0;
2025-11-09 09:56:02;0;0;0;403;nan;;0.0;
2025-11-09 09:56:12;0;0;0;403;nan;;0.0;
2025-11-09 09:56:22;0;0;0;401;nan;;0.0;
2025-11-09 09:56:32;0;0;0;400;nan;;0.0;
2025-11-09 09:56:43;0;0;0;403;nan;;0.0;
2025-11-09 09:56:53;0;0;0;403;nan;;0.0;
2025-11-09 09:57:03;0;0;0;404;nan;;0.0;
2025-11-09 09:57:13;0;0;0;402;nan;;0.0;
2025-11-09 09:57:23;0;0;0;400;nan;;0.0;
2025-11-09 09:57:33;0;0;0;401;nan;;0.0;
2025-11-09 09:57:43;0;0;0;403;nan;;0.0;
2025-11-09 09:57:53;0;0;0;404;nan;;0.0;
2025-11-09 09:58:03;0;0;0;402;nan;;0.0;
2025-11-09 09:58:13;0;0;0;401;nan;;0.0;
2025-11-09 09:58:24;0;0;0;403;nan;;0.0;
2025-11-09 09:58:34;0;0;0;401;nan;;0.0;
2025-11-09 09:58:44;0;0;0;403;nan;;0.0;
2025-11-09 09:58:54;0;0;0;401;nan;;0.0;
2025-11-09 09:59:04;0;0;0;400;nan;;0.0;
2025-11-09 09:59:14;0;0;0;400;nan;;0.0;
2025-11-09 09:59:24;0;0;0;401;nan;;0.0;
2025-11-09 09:59:34;0;0;0;404;nan;;0.0;
2025-11-09 09:59:44;0;0;0;403;nan;;0.0;
2025-11-09 09:59:55;0;0;0;402;nan;;0.0;
2025-11-09 10:00:05;0;0;0;400;nan;;0.0;
2025-11-09 10:00:15;0;0;0;404;nan;;0.0;
2025-11-09 10:00:25;0;1;0;403;nan;;0.0;
2025-11-09 10:00:35;0;0;0;400;nan;;0.0;
2025-11-09 10:00:45;0;0;0;401;nan;;0.0;
2025-11-09 10:00:55;0;0;0;404;nan;;0.0;
2025-11-09 10:01:05;0;0;0;404;nan;;0.0;
2025-11-09 10:01:16;0;0;0;401;nan;;0.0;
2025-11-09 10:01:26;0;0;0;402;nan;;0.0;
2025-11-09 10:01:36;0;0;0;404;nan;;0.0;
2025-11-09 10:01:46;0;0;0;400;nan;;0.0;
2025-11-09 10:01:56;0;0;0;402;nan;;0.0;
2025-11-09 10:02:06;0;0;0;403;nan;;0.0;
2025-11-09 10:02:16;0;0;0;404;nan;;0.0;
2025-11-09 10:02:26;0;0;0;404;nan;;0.0;
2025-11-09 10:02:36;0;0;0;403;nan;;0.0;
2025-11-09 10:02:46;0;0;0;404;nan;;0.0;
2025-11-09 10:02:57;0;0;0;402;nan;;0.0;
2025-11-09 10:03:07;0;0;0;403;nan;;0.0;
2025-11-09 10:03:17;0;0;0;403;nan;;0.0;
2025-11-09 10:03:27;0;0;0;404;nan;;0.0;
2025-11-09 10:03:37;0;0;0;404;nan;;0.0;
2025-11-09 10:03:47;0;0;0;401;nan;;0.0;
2025-11-09 10:03:57;0;0;0;404;nan;;0.0;
2025-11-09 10:04:07;0;0;0;402;nan;;0.0;
2025-11-09 10:04:17;0;0;0;401;nan;;0.0;
2025-11-09 10:04:28;0;0;0;402;nan;;0.0;
2025-11-09 10:04:38;0;0;0;403;nan;;0.0;
2025-11-09 10:04:48;0;0;0;401;nan;;0.0;
2025-11-09 10:04:58;0;0;0;402;nan;;0.0;
2025-11-09 10:05:08;0;0;0;401;nan;;0.0;
2025-11-09 10:05:18;0;0;0;400;nan;;0.0;
2025-11-09 10:05:28;0;0;0;404;nan;;0.0;
2025-11-09 10:05:38;0;0;0;403;nan;;0.0;
2025-11-09 10:05:49;0;0;0;400;nan;;0.0;
2025-11-09 10:05:59;0;0;0;404;nan;;0.0;
2025-11-09 10:06:09;0;0;0;402;nan;;0.0;
2025-11-09 10:06:19;0;0;0;401;nan;;0.0;
2025-11-09 10:06:29;0;0;0;400;nan;;0.0;
2025-11-09 10:06:39;0;0;0;401;nan;;0.0;
2025-11-09 10:06:49;0;0;0;402;nan;;0.0;
2025-11-09 10:06:59;0;0;0;402;nan;;0.0;
2025-11-09 10:07:09;0;0;0;402;nan;;0.0;
2025-11-09 10:07:20;0;0;0;404;nan;;0.0;
2025-11-09 10:07:30;0;0;0;404;nan;;0.0;
2025-11-09 10:07:40;0;0;0;402;nan;;0.0;
2025-11-09 10:07:50;0;0;0;402;nan;;0.0;
2025-11-09 10:08:00;0;0;0;402;nan;;0.0;
2025-11-09 10:08:10;0;0;0;400;nan;;0.0;
2025-11-09 10:08:20;0;0;0;400;nan;;0.0;
2025-11-09 10:08:30;0;0;0;401;nan;;0.0;
2025-11-09 10:08:40;0;0;0;400;nan;;0.0;
2025-11-09 10:08:51;0;0;0;402;nan;;0.0;
2025-11-09 10:09:01;0;0;0;401;nan;;0.0;
2025-11-09 10:09:11;0;0;0;401;nan;;0.0;
2025-11-09 10:09:21;0;0;0;403;nan;;0.0;
2025-11-09 10:09:31;0;0;0;401;nan;;0.0;
2025-11-09 10:09:41;0;0;0;402;nan;;0.0;
2025-11-09 10:09:51;0;0;0;401;nan;;0.0;
2025-11-09 10:10:01;0;0;0;401;nan;;0.0;
2025-11-09 10:10:11;0;0;0;404;nan;;0.0;
2025-11-09 10:10:22;0;0;0;402;nan;;0.0;
2025-11-09 10:10:32;0;0;0;402;nan;;0.0;
2025-11-09 10:10:42;0;0;0;404;nan;;0.0;
2025-11-09 10:10:52;0;0;0;402;nan;;0.0;
2025-11-09 10:11:02;0;0;0;404;nan;;0.0;
2025-11-09 10:11:12;0;0;0;404;nan;;0.0;
2025-11-09 10:11:22;0;0;0;401;nan;;0.0;
2025-11-09 10:11:32;0;0;0;400;nan;;0.0;
2025-11-09 10:11:42;0;0;0;401;nan;;0.0;
2025-11-09 10:11:53;0;0;0;401;nan;;0.0;
2025-11-09 10:12:03;0;0;0;403;nan;;0.0;
2025-11-09 10:12:13;0;0;0;400;nan;;0.0;
2025-11-09 10:12:23;0;0;0;404;nan;;0.0;
2025-11-09 10:12:33;0;0;0;400;nan;;0.0;
2025-11-09 10:12:43;0;0;0;401;nan;;0.0;
2025-11-09 10:12:53;0;0;0;402;nan;;0.0;
2025-11-09 10:13:03;0;0;0;404;nan;;0.0;
2025-11-09 10:13:13;0;0;0;401;nan;;0.0;
2025-11-09 10:13:24;0;0;0;402;nan;;0.0;
2025-11-09 10:13:34;0;0;0;402;nan;;0.0;
2025-11-09 10:13:44;0;0;0;403;nan;;0.0;
2025-11-09 10:13:54;0;0;0;402;nan;;0.0;
2025-11-09 10:14:04;0;0;0;401;nan;;0.0;
2025-11-09 10:14:14;0;0;0;403;nan;;0.0;
2025-11-09 10:14:24;0;0;0;404;nan;;0.0;
2025-11-09 10:14:34;0;0;0;402;nan;;0.0;
2025-11-09 10:14:44;0;0;0;400;nan;;0.0;
2025-11-09 10:14:55;0;0;0;404;nan;;0.0;
2025-11-09 10:15:05;0;0;0;404;nan;;0.0;
2025-11-09 10:15:15;0;0;0;401;nan;;0.0;
2025-11-09 10:15:25;0;0;0;402;nan;;0.0;
2025-11-09 10:15:35;0;0;0;402;nan;;0.0;
2025-11-09 10:15:45;0;0;0;400;nan;;0.0;
2025-11-09 10:15:55;0;0;0;401;nan;;0.0;
2025-11-09 10:16:05;0;1;0;403;nan;;0.0;
2025-11-09 10:16:15;0;1;0;402;nan;;0.0;
2025-11-09 10:16:26;0;0;0;401;nan;;0.0;
2025-11-09 10:16:36;0;0;0;402;nan;;0.0;
2025-11-09 10:16:46;0;0;0;403;nan;;0.0;
2025-11-09 10:16:56;0;0;0;402;nan;;0.0;
2025-11-09 10:17:06;0;0;0;402;nan;;0.0;
2025-11-09 10:17:16;0;0;0;400;nan;;0.0;
2025-11-09 10:17:26;0;0;0;403;nan;;0.0;
2025-11-09 10:17:36;0;0;0;403;nan;;0.0;
2025-11-09 10:17:46;0;0;0;400;nan;;0.0;
2025-11-09 10:17:57;0;0;0;402;nan;;0.0;
2025-11-09 10:18:07;0;0;0;402;nan;;0.0;
2025-11-09 10:18:17;0;0;0;403;nan;;0.0;
2025-11-09 10:18:27;0;0;0;402;nan;;0.0;
2025-11-09 10:18:37;0;0;0;402;nan;;0.0;
2025-11-09 10:18:47;0;0;0;402;nan;;0.0;
2025-11-09 10:18:57;0;0;0;403;nan;;0.0;
2025-11-09 10:19:07;0;0;0;404;nan;;0.0;
2025-11-09 10:19:17;0;0;0;403;nan;;0.0;
2025-11-09 10:19:28;0;0;0;400;nan;;0.0;
2025-11-09 10:19:38;0;0;0;403;nan;;0.0;
2025-11-09 10:19:48;0;0;0;401;nan;;0.0;
2025-11-09 10:19:58;0;0;0;400;nan;;0.0;
2025-11-09 10:20:08;0;0;0;401;nan;;0.0;
2025-11-09 10:20:18;0;0;0;404;nan;;0.0;
2025-11-09 10:20:28;0;0;0;400;nan;;0.0;
2025-11-09 10:20:38;0;0;0;401;nan;;0.0;
2025-11-09 10:20:48;0;0;0;404;nan;;0.0;
2025-11-09 10:20:59;0;0;0;404;nan;;0.0;
2025-11-09 10:21:09;0;0;0;403;nan;;0.0;
2025-11-09 10:21:19;0;0;0;402;nan;;0.0;
2025-11-09 10:21:29;0;0;0;401;nan;;0.0;
2025-11-09 10:21:39;0;0;0;403;nan;;0.0;
2025-11-09 10:21:49;0;0;0;404;nan;;0.0;
2025-11-09 10:21:59;0;1;0;400;nan;;0.0;
2025-11-09 10:22:09;0;0;0;401;nan;;0.0;
2025-11-09 10:22:19;0;0;0;402;nan;;0.0;
2025-11-09 10:22:30;0;0;0;402;nan;;0.0;
2025-11-09 10:22:40;0;0;0;403;nan;;0.0;
2025-11-09 10:22:50;0;0;0;402;nan;;0.0;
2025-11-09 10:23:00;0;0;0;404;nan;;0.0;
2025-11-09 10:23:10;0;0;0;402;nan;;0.0;
2025-11-09 10:23:20;0;0;0;401;nan;;0.0;
2025-11-09 10:23:30;0;0;0;403;nan;;0.0;
2025-11-09 10:23:40;0;0;0;400;nan;;0.0;
2025-11-09 10:23:50;0;0;0;404;nan;;0.0;
2025-11-09 10:24:01;0;0;0;404;nan;;0.0;
2025-11-09 10:24:11;0;0;0;402;nan;;0.0;
2025-11-09 10:24:21;0;0;0;400;nan;;0.0;
2025-11-09 10:24:31;0;0;0;404;nan;;0.0;
2025-11-09 10:24:41;0;0;0;401;nan;;0.0;
2025-11-09 10:24:51;0;0;0;400;nan;;0.0;
2025-11-09 10:25:01;0;0;0;404;nan;;0.0;
2025-11-09 10:25:11;0;0;0;404;nan;;0.0;
2025-11-09 10:25:21;0;0;0;400;nan;;0.0;
2025-11-09 10:25:32;0;0;0;404;nan;;0.0;
2025-11-09 10:25:42;0;0;0;403;nan;;0.0;
2025-11-09 10:25:52;0;0;0;404;nan;;0.0;
2025-11-09 10:26:02;0;0;0;401;nan;;0.0;
2025-11-09 10:26:12;0;0;0;403;nan;;0.0;
2025-11-09 10:26:22;0;0;0;404;nan;;0.0;
2025-11-09 10:26:32;0;0;0;404;nan;;0.0;
2025-11-09 10:26:42;0;0;0;403;nan;;0.0;
2025-11-09 10:26:52;0;0;0;401;nan;;0.0;
2025-11-09 10:27:03;0;0;0;403;nan;;0.0;
2025-11-09 10:27:13;0;0;0;404;nan;;0.0;
2025-11-09 10:27:23;0;0;0;404;nan;;0.0;
2025-11-09 10:27:33;0;1;0;403;nan;;0.0;
2025-11-09 10:27:43;0;0;0;400;nan;;0.0;
2025-11-09 10:27:53;0;0;0;404;nan;;0.0;
2025-11-09 10:28:03;0;0;0;403;nan;;0.0;
2025-11-09 10:28:13;0;0;0;404;nan;;0.0;
2025-11-09 10:28:23;0;0;0;401;nan;;0.0;
2025-11-09 10:28:34;0;0;0;402;nan;;0.0;
2025-11-09 10:28:44;0;0;0;404;nan;;0.0;
2025-11-09 10:28:54;0;0;0;402;nan;;0.0;
2025-11-09 10:29:04;0;0;0;400;nan;;0.0;
2025-11-09 10:29:14;0;0;0;403;nan;;0.0;
2025-11-09 10:29:24;0;0;0;402;nan;;0.0;
2025-11-09 10:29:34;0;0;0;403;nan;;0.0;
2025-11-09 10:29:44;0;0;0;404;nan;;0.0;
2025-11-09 10:29:54;0;0;0;401;nan;;0.0;
2025-11-09 10:30:05;0;0;0;404;nan;;0.0;
2025-11-09 10:30:15;0;0;0;400;nan;;0.0;
2025-11-09 10:30:25;0;0;0;401;nan;;0.0;
2025-11-09 10:30:35;0;0;0;403;nan;;0.0;
2025-11-09 10:30:45;0;0;0;404;nan;;0.0;
2025-11-09 10:30:55;0;0;0;402;nan;;0.0;
2025-11-09 10:31:05;0;0;0;404;nan;;0.0;
2025-11-09 10:31:15;0;0;0;401;nan;;0.0;
2025-11-09 10:31:25;0;0;0;402;nan;;0.0;
2025-11-09 10:31:36;0;0;0;403;nan;;0.0;
2025-11-09 10:31:46;0;0;0;400;nan;;0.0;
2025-11-09 10:31:56;0;0;0;403;nan;;0.0;
2025-11-09 10:32:06;0;0;0;403;nan;;0.0;
2025-11-09 10:32:16;0;0;0;403;nan;;0.0;
2025-11-09 10:32:26;0;0;0;403;nan;;0.0;
2025-11-09 10:32:36;0;0;0;404;nan;;0.0;
2025-11-09 10:32:46;0;0;0;402;nan;;0.0;
2025-11-09 10:32:57;0;0;0;402;nan;;0.0;
2025-11-09 10:33:07;0;0;0;402;nan;;0.0;
2025-11-09 10:33:17;0;0;0;402;nan;;0.0;
2025-11-09 10:33:27;0;0;0;404;nan;;0.0;
2025-11-09 10:33:37;0;0;0;400;nan;;0.0;
2025-11-09 10:33:47;0;0;0;402;nan;;0.0;
2025-11-09 10:33:57;0;0;0;402;nan;;0.0;
2025-11-09 10:34:07;0;0;0;400;nan;;0.0;
2025-11-09 10:34:17;0;0;0;403;nan;;0.0;
2025-11-09 10:34:28;0;0;0;403;nan;;0.0;
2025-11-09 10:34:38;0;0;0;404;nan;;0.0;
2025-11-09 10:34:48;0;0;0;403;nan;;0.0;
2025-11-09 10:34:58;0;0;0;404;nan;;0.0;
2025-11-09 10:35:08;0;0;0;401;nan;;0.0;
2025-11-09 10:35:18;0;0;0;403;nan;;0.0;
2025-11-09 10:35:28;0;0;0;400;nan;;0.0;
2025-11-09 10:35:38;0;0;0;403;nan;;0.0;
2025-11-09 10:35:48;0;0;0;403;nan;;0.0;
2025-11-09 10:35:59;0;0;0;403;nan;;0.0;
2025-11-09 10:36:09;0;0;0;403;nan;;0.0;
2025-11-09 10:36:19;0;0;0;404;nan;;0.0;
2025-11-09 10:36:29;0;0;0;402;nan;;0.0;
2025-11-09 10:36:39;0;0;0;403;nan;;0.0;
2025-11-09 10:36:49;0;0;0;401;nan;;0.0;
2025-11-09 10:36:59;0;0;0;402;nan;;0.0;
2025-11-09 10:37:09;0;0;0;401;nan;;0.0;
2025-11-09 10:37:19;0;0;0;401;nan;;0.0;
2025-11-09 10:37:30;0;0;0;404;nan;;0.0;
2025-11-09 10:37:40;0;0;0;403;nan;;0.0;
2025-11-09 10:37:50;0;0;0;403;nan;;0.0;
2025-11-09 10:38:00;0;0;0;403;nan;;0.0;
2025-11-09 10:38:10;0;0;0;404;nan;;0.0;
2025-11-09 10:38:20;0;0;0;400;nan;;0.0;
2025-11-09 10:38:30;0;0;0;402;nan;;0.0;
2025-11-09 10:38:40;0;0;0;402;nan;;0.0;
2025-11-09 10:38:50;0;0;0;404;nan;;0.0;
2025-11-09 10:39:01;0;0;0;400;nan;;0.0;
2025-11-09 10:39:11;0;0;0;402;nan;;0.0;
2025-11-09 10:39:21;0;0;0;401;nan;;0.0;
2025-11-09 10:39:31;0;0;0;400;nan;;0.0;
2025-11-09 10:39:41;0;0;0;401;nan;;0.0;
2025-11-09 10:39:51;0;0;0;401;nan;;0.0;
2025-11-09 10:40:01;0;0;0;404;nan;;0.0;
2025-11-09 10:40:11;0;0;0;403;nan;;0.0;
2025-11-09 10:40:21;0;0;0;404;nan;;0.0;
2025-11-09 10:40:32;0;0;0;400;nan;;0.0;
2025-11-09 10:40:42;0;0;0;403;nan;;0.0;
2025-11-09 10:40:52;0;0;0;404;nan;;0.0;
2025-11-09 10:41:02;0;0;0;403;nan;;0.0;
2025-11-09 10:41:12;0;0;0;402;nan;;0.0;
2025-11-09 10:41:22;0;0;0;403;nan;;0.0;
2025-11-09 10:41:32;0;0;0;400;nan;;0.0;
2025-11-09 10:41:42;0;0;0;404;nan;;0.0;
2025-11-09 10:41:52;0;0;0;404;nan;;0.0;
2025-11-09 10:42:03;0;0;0;401;nan;;0.0;
2025-11-09 10:42:13;0;0;0;400;nan;;0.0;
2025-11-09 10:42:23;0;0;0;400;nan;;0.0;
2025-11-09 10:42:33;0;0;0;400;nan;;0.0;
2025-11-09 10:42:43;0;0;0;401;nan;;0.0;
2025-11-09 10:42:53;0;0;0;404;nan;;0.0;
2025-11-09 10:43:03;0;0;0;403;nan;;0.0;
2025-11-09 10:43:13;0;0;0;401;nan;;0.0;
2025-11-09 10:43:23;0;0;0;403;nan;;0.0;
2025-11-09 10:43:33;0;0;0;404;nan;;0.0;
2025-11-09 10:43:44;0;0;0;401;nan;;0.0;
2025-11-09 10:43:54;0;0;0;404;nan;;0.0;
2025-11-09 10:44:04;0;0;0;401;nan;;0.0;
2025-11-09 10:44:14;0;0;0;403;nan;;0.0;
2025-11-09 10:44:24;0;0;0;401;nan;;0.0;
2025-11-09 10:44:34;0;0;0;402;nan;;0.0;
2025-11-09 10:44:44;0;0;0;402;nan;;0.0;
2025-11-09 10:44:54;0;0;0;404;nan;;0.0;
2025-11-09 10:45:04;0;0;0;400;nan;;0.0;
2025-11-09 10:45:15;0;0;0;404;nan;;0.0;
2025-11-09 10:45:25;0;0;0;404;nan;;0.0;
2025-11-09 10:45:35;0;0;0;403;nan;;0.0;
2025-11-09 10:45:45;0;0;0;403;nan;;0.0;
2025-11-09 10:45:55;0;0;0;402;nan;;0.0;
2025-11-09 10:46:05;0;0;0;403;nan;;0.0;
2025-11-09 10:46:15;0;0;0;404;nan;;0.0;
2025-11-09 10:46:25;0;0;0;400;nan;;0.0;
2025-11-09 10:46:35;0;0;0;403;nan;;0.0;
2025-11-09 10:46:46;0;0;0;404;nan;;0.0;
2025-11-09 10:46:56;0;0;0;404;nan;;0.0;
2025-11-09 10:47:06;0;0;0;402;nan;;0.0;
2025-11-09 10:47:16;0;0;0;404;nan;;0.0;
2025-11-09 10:47:26;0;0;0;404;nan;;0.0;
2025-11-09 10:47:36;0;0;0;400;nan;;0.0;
2025-11-09 10:47:46;0;0;0;404;nan;;0.0;
2025-11-09 10:47:56;0;0;0;403;nan;;0.0;
2025-11-09 10:48:06;0;0;0;401;nan;;0.0;
2025-11-09 10:48:17;0;0;0;402;nan;;0.0;
2025-11-09 10:48:27;0;0;0;400;nan;;0.0;
2025-11-09 10:48:37;0;0;0;403;nan;;0.0;
2025-11-09 10:48:47;0;0;0;401;nan;;0.0;
2025-11-09 10:48:57;0;0;0;401;nan;;0.0;
2025-11-09 10:49:07;0;0;0;400;nan;;0.0;
2025-11-09 10:49:17;0;0;0;402;nan;;0.0;
2025-11-09 10:49:27;0;0;0;400;nan;;0.0;
2025-11-09 10:49:37;0;0;0;403;nan;;0.0;
2025-11-09 10:49:48;0;0;0;401;nan;;0.0;
2025-11-09 10:49:58;0;0;0;401;nan;;0.0;
2025-11-09 10:50:08;0;0;0;403;nan;;0.0;
2025-11-09 10:50:18;0;0;0;401;nan;;0.0;
2025-11-09 10:50:28;0;0;0;404;nan;;0.0;
2025-11-09 10:50:38;0;0;0;402;nan;;0.0;
2025-11-09 10:50:48;0;0;0;403;nan;;0.0;
2025-11-09 10:50:58;0;0;0;404;nan;;0.0;
2025-11-09 10:51:08;0;0;0;403;nan;;0.0;
2025-11-09 10:51:19;0;0;0;401;nan;;0.0;
2025-11-09 10:51:29;0;0;0;401;nan;;0.0;
